id,title,original_title,original_language,status,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genres,production_countries,overview,poster_path,adult,release_year,release_month,release_quarter,release_day_of_week,budget_original,revenue_original,profit,roi,profit_margin,is_profitable,budget_million,revenue_million,profit_million,budget_category,main_genre,main_country,decade,season
5551,Space Cowboys,Space Cowboys,en,Released,2000-08-04,105950000.0,210081135.16,130,6.373,1237,14.651,"Action, Adventure, Thriller",United States of America,"Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",/hPzt1bbA1sUDQOl6Vujmyz2hjLN.jpg,False,2000.0,8.0,3.0,4.0,65000000,128884132,104131135.16,0.9828328,49.56710419557312,1,105.95,210.08113516,104.13113516,Blockbuster (>100M),Action,US,2000.0,Été
2001,We Own the Night,We Own the Night,en,Released,2007-10-12,27930000.0,73194910.11,118,6.689,1237,15.933,"Drama, Crime, Thriller",United States of America,A New York nightclub manager tries to save his brother and father from Russian mafia hitmen.,/fcb2c9BcRc21iiWih23FQfT39uB.jpg,False,2007.0,10.0,4.0,4.0,21000000,55033767,45264910.11,1.6206555714285713,61.84160898889586,1,27.93,73.19491011,45.26491011,Moyen (10-50M),Drama,US,2000.0,Automne
6488,Arachnophobia,Arachnophobia,en,Released,1990-07-20,68200000.0,117057996.00000001,109,6.373,1237,9.075,"Comedy, Horror",United States of America,"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks.",/lHjpwv1Yv2RcGcTQb4Lc1cKw1y9.jpg,False,1990.0,7.0,3.0,4.0,31000000,53208180,48857996.000000015,0.7163929032258066,41.73828159504799,1,68.2,117.05799600000002,48.857996000000014,Gros (50-100M),Comedy,US,1990.0,Été
8326,Holes,Holes,en,Released,2003-04-18,30200000.0,107823925.23,117,6.835,1236,19.508,"Adventure, Family, Drama, Comedy",United States of America,A wrongfully convicted boy is sent to a brutal desert detention camp where he must dig holes in order to build character. What he doesn't know is that he is digging holes in order to search for a lost treasure hidden somewhere in the camp.,/o2Dm2mcE1qW8vT0bpsJO5OMBbqa.jpg,False,2003.0,4.0,2.0,4.0,20000000,71406573,77623925.23,2.57032865,71.99137395936927,1,30.2,107.82392523,77.62392523,Moyen (10-50M),Adventure,US,2000.0,Printemps
231,Syriana,Syriana,en,Released,2005-11-23,71000000.0,133443960.39999999,128,6.407,1235,18.823,"Drama, Thriller",United States of America,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins.",/2Ze0aBysu7uGK10cDIwTyyJwaoR.jpg,False,2005.0,11.0,4.0,2.0,50000000,93974620,62443960.39999999,0.8794923999999998,46.79414505746338,1,71.0,133.44396039999998,62.443960399999995,Gros (50-100M),Drama,US,2000.0,Automne
4953,Be Kind Rewind,Be Kind Rewind,en,Released,2008-01-20,25600000.0,39168000.0,102,6.293,1234,15.396,"Drama, Comedy","France, United States of America","A man whose brain becomes magnetized unintentionally destroys every tape in his friend's video store. In order to satisfy the store's most loyal renter, an aging woman with signs of dementia, the two men set out to remake the lost films.",/6vSig2xxiD5OUnSdn8bsc5ldNJb.jpg,False,2008.0,1.0,1.0,6.0,20000000,30600000,13568000.0,0.53,34.64052287581699,1,25.6,39.168,13.568,Moyen (10-50M),Drama,FR,2000.0,Hiver
1965,A Perfect Murder,A Perfect Murder,en,Released,1998-06-05,103800000.0,221506376.64,107,6.501,1233,22.24,"Crime, Thriller, Drama",United States of America,"Millionaire industrialist Steven Taylor is a man who has everything but what he craves most: the love and fidelity of his wife. A hugely successful player in the New York financial world, he considers her to be his most treasured acquisition. But she needs more than simply the role of dazzling accessory.",/wC0ax12N9GQ8vMXPEs4nES5AAiB.jpg,False,1998.0,6.0,2.0,4.0,60000000,128038368,117706376.63999999,1.1339727999999998,53.139046570790406,1,103.8,221.50637663999998,117.70637663999999,Blockbuster (>100M),Crime,US,1990.0,Été
188207,The Legend of Hercules,The Legend of Hercules,en,Released,2014-01-10,80500000.0,70471369.8,99,4.775,1233,16.121,"Action, Adventure","Bulgaria, United States of America","In Ancient Greece 1200 B.C., a queen succumbs to the lust of Zeus to bear a son promised to overthrow the tyrannical rule of the king and restore peace to a land in hardship. But this prince, Hercules, knows nothing of his real identity or his destiny. He desires only one thing: the love of Hebe, Princess of Crete, who has been promised to his own brother. When Hercules learns of his greater purpose, he must choose: to flee with his true love or to fulfill his destiny and become the true hero of his time. The story behind one of the greatest myths is revealed in this action-packed epic - a tale of love, sacrifice and the strength of the human spirit.",/aAnRHLq50AbGWEibXHjmLbp2Tze.jpg,False,2014.0,1.0,1.0,4.0,70000000,61279452,-10028630.200000003,-0.12457925714285718,-14.230786528574052,0,80.5,70.47136979999999,-10.028630200000004,Gros (50-100M),Action,Bulgaria,2010.0,Hiver
333385,Mr. Right,Mr. Right,en,Released,2016-02-29,9120000.0,39551.159999999996,95,6.5,1233,15.421,"Comedy, Action, Romance, Crime",United States of America,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.",/yuive5iOJF72ANOetEypK5SpfRv.jpg,False,2016.0,2.0,1.0,0.0,8000000,34694,-9080448.84,-0.99566325,-22958.742145615957,0,9.12,0.039551159999999995,-9.080448839999999,Petit (<10M),Comedy,US,2010.0,Hiver
777270,Belfast,Belfast,en,Released,2021-11-12,11110000.0,49649926.43,98,7.129,1232,13.224,Drama,United Kingdom,"Buddy is a young boy on the cusp of adolescence, whose life is filled with familial love, childhood hijinks, and a blossoming romance. Yet, with his beloved hometown caught up in increasing turmoil, his family faces a momentous choice: hope the conflict will pass or leave everything they know behind for a new life.",/3mInLZyPOVLsZRsBwNHi3UJXXnm.jpg,False,2021.0,11.0,4.0,4.0,11000000,49158343,38539926.43,3.4689402727272727,77.62333038768212,1,11.11,49.64992643,38.53992643,Moyen (10-50M),Drama,GB,2020.0,Automne
10851,Revolver,Revolver,en,Released,2005-09-11,38340000.0,10173984.76,111,6.367,1232,15.712,"Drama, Thriller, Crime, Mystery","France, United Kingdom","Hotshot gambler Jake Green is long on bravado and seriously short of common sense. Rarely is he allowed in any casino because he's a bona fide winner and, in fact, has taken so much money over the years that he's the sole client of his accountant elder brother, Billy. Invited to a private game, Jake is in fear of losing his life.",/cXJYFEIGNxiNTCekP1A68ICzJen.jpg,False,2005.0,9.0,3.0,6.0,27000000,7164778,-28166015.240000002,-0.7346378518518519,-276.8434974537941,0,38.34,10.17398476,-28.166015240000004,Moyen (10-50M),Drama,FR,2000.0,Automne
11232,Kate & Leopold,Kate & Leopold,en,Released,2001-12-25,75840000.0,120110095.84,118,6.328,1232,14.095,"Romance, Fantasy, Comedy",United States of America,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",/mUvikzKJJSg9khrVdxK8kg3TMHA.jpg,False,2001.0,12.0,4.0,1.0,48000000,76019048,44270095.84,0.5837301666666667,36.85793065969466,1,75.84,120.11009584,44.27009584,Gros (50-100M),Romance,US,2000.0,Hiver
27579,The American,The American,en,Released,2010-08-31,25200000.0,85524114.06,104,5.936,1230,21.079,"Crime, Drama, Thriller","United Kingdom, United States of America","Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",/5OEOsRaBsSxD0qBtAhus0iKDzr.jpg,False,2010.0,8.0,3.0,1.0,20000000,67876281,60324114.06,2.39381405,70.5346260794695,1,25.2,85.52411406,60.32411406,Moyen (10-50M),Crime,GB,2010.0,Été
157849,A Most Wanted Man,A Most Wanted Man,en,Released,2014-07-25,17250000.0,36288083.25,121,6.5,1230,12.727,Thriller,"United Kingdom, United States of America, Germany",A Chechen Muslim illegally immigrates to Hamburg and becomes a person of interest for a covert government team which tracks the movements of potential terrorists.,/6B76Z5Ct758RfKFoFg37skVRiMp.jpg,False,2014.0,7.0,3.0,4.0,15000000,31554855,19038083.25,1.103657,52.46373339379946,1,17.25,36.28808325,19.03808325,Moyen (10-50M),Thriller,GB,2010.0,Été
74534,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,en,Released,2012-02-23,11900000.0,162835025.64,124,6.9,1229,13.207,"Drama, Comedy","United Arab Emirates, United Kingdom, United States of America","British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways as the residents find new purpose in their old age.",/gNWiOKTWDvPTpr7QfPWk18gLftz.jpg,False,2012.0,2.0,1.0,3.0,10000000,136836156,150935025.64,12.6836156,92.69198997376103,1,11.9,162.83502564,150.93502564,Moyen (10-50M),Drama,United Arab Emirates,2010.0,Hiver
72358,A Thousand Words,A Thousand Words,en,Released,2012-03-07,47600000.0,26232689.63,91,6.091,1228,18.438,"Drama, Comedy",United States of America,"Jack McCall is a fast-talking literary agent, who can close any deal, any time, any way. He has set his sights on New Age guru Dr. Sinja for his own selfish purposes. But Dr. Sinja is on to him, and Jack’s life comes unglued after a magical Bodhi tree mysteriously appears in his backyard. With every word Jack speaks, a leaf falls from the tree and he realizes that when the last leaf falls, both he and the tree are toast. Words have never failed Jack McCall, but now he’s got to stop talking and conjure up some outrageous ways to communicate or he’s a goner.",/4BoeDiKFqKwq4mfU8ITDLglFyoc.jpg,False,2012.0,3.0,1.0,2.0,40000000,22044277,-21367310.37,-0.44889307500000003,-81.4529911777102,0,47.6,26.23268963,-21.367310370000002,Moyen (10-50M),Drama,US,2010.0,Printemps
10676,Halloween III: Season of the Witch,Halloween III: Season of the Witch,en,Released,1982-10-22,7425000.000000001,42768000.0,98,5.159,1228,27.194,"Horror, Mystery, Science Fiction",United States of America,"Dr. Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father, Harry, is killed while in possession of a halloween mask made by the Silver Shamrock mask company. The company's owner, Conal Cochran, wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country.",/WABfdeaThFYXCySGIOvRNv2sSW.jpg,False,1982.0,10.0,4.0,4.0,2500000,14400000,35343000.0,4.76,82.63888888888889,1,7.425000000000001,42.768,35.343,Petit (<10M),Horror,US,1980.0,Automne
157,Star Trek III: The Search for Spock,Star Trek III: The Search for Spock,en,Released,1984-06-01,49679999.99999999,240119999.99999997,105,6.6,1227,17.157,"Science Fiction, Action, Adventure, Thriller",United States of America,Admiral Kirk and his bridge crew risk their careers stealing the decommissioned Enterprise to return to the restricted Genesis planet to recover Spock's body.,/yqEj0oPfKBMCz7YcCARHDgH7VFm.jpg,False,1984.0,6.0,2.0,4.0,18000000,87000000,190439999.99999997,3.8333333333333335,79.31034482758619,1,49.67999999999999,240.11999999999998,190.43999999999997,Moyen (10-50M),Science Fiction,US,1980.0,Été
420648,The Bar,El bar,es,Released,2017-02-15,6710782.500000001,4065564.8100000005,102,6.309,1225,14.448,"Horror, Thriller, Comedy",Spain,"In downtown Madrid, a series of mysterious gunshots trap a motley assortment of people in a decrepit bar.",/qqy6zdir0lk9nPBSAPP6ap3myO4.jpg,False,2017.0,2.0,1.0,2.0,6045750,3662671,-2645217.6900000004,-0.3941742546416904,-65.06396561416518,0,6.7107825000000005,4.065564810000001,-2.6452176900000004,Petit (<10M),Horror,ES,2010.0,Hiver
687,Dead Man Walking,Dead Man Walking,en,Released,1995-12-29,20460000.0,73216361.10000001,122,7.344,1225,22.679,Drama,"United States of America, United Kingdom",A death row inmate turns for spiritual guidance to a local nun in the days leading up to his scheduled execution for the murders of a young couple.,/njn4FAjosndf9Y13zgflCK0DI9o.jpg,False,1995.0,12.0,4.0,4.0,11000000,39363635,52756361.10000001,2.578512272727273,72.05542628367529,1,20.46,73.21636110000001,52.75636110000001,Moyen (10-50M),Drama,US,1990.0,Hiver
11596,New Nightmare,New Nightmare,en,Released,1994-10-13,15280000.0,108870000.0,112,6.427,1225,25.054,"Horror, Mystery, Fantasy",United States of America,A demonic force has chosen Freddy Krueger as its portal to the real world. Can Heather Langenkamp play the part of Nancy one last time and trap the evil trying to enter our world?,/eN3UZUYapJ2CJCD9dN0LUZLouKa.jpg,False,1994.0,10.0,4.0,3.0,8000000,57000000,93590000.0,6.125,85.96491228070175,1,15.28,108.87,93.59,Moyen (10-50M),Horror,US,1990.0,Automne
9886,Johnny Mnemonic,Johnny Mnemonic,en,Released,1995-05-26,46500000.0,35480839.2,97,5.749,1222,20.032,"Science Fiction, Thriller, Adventure, Action","Canada, United States of America","In a dystopian 2021, Johnny is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits—and will kill him if the data is not removed in time—but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life.",/iH8Jgi8qvb7pnBfI8fVGaUbyRna.jpg,False,1995.0,5.0,2.0,4.0,25000000,19075720,-11019160.799999997,-0.23697119999999994,-31.056652121125694,0,46.5,35.480839200000005,-11.019160799999996,Moyen (10-50M),Science Fiction,CA,1990.0,Printemps
11846,Father of the Bride,Father of the Bride,en,Released,1991-12-20,42000000.0,187584138.0,105,6.438,1222,15.388,"Comedy, Romance",United States of America,"George Banks is an ordinary, middle-class man whose 22 year-old daughter Annie has decided to marry a man from an upper-class family, but George can't think of what life would be like without his daughter. His wife tries to make him happy for Annie, but when the wedding takes place at their home and a foreign wedding planner takes over the ceremony, he becomes slightly insane.",/g6OTK7l6EX2JP5r00O5fG6BZJlh.jpg,False,1991.0,12.0,4.0,4.0,20000000,89325780,145584138.0,3.466289,77.61004717786959,1,42.0,187.584138,145.584138,Moyen (10-50M),Comedy,US,1990.0,Hiver
9728,Friday the 13th Part III,Friday the 13th Part III,en,Released,1982-08-13,11880000.0,108969498.99000001,95,5.863,1222,37.015,Horror,United States of America,"An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naive counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason, who stalks them at every turn...",/mYkbmw6umfbvPYBwkcOJsKbTCQ1.jpg,False,1982.0,8.0,3.0,4.0,4000000,36690067,97089498.99000001,8.172516750000002,89.09786673324963,1,11.88,108.96949899,97.08949899000001,Moyen (10-50M),Horror,US,1980.0,Été
